Product,Season,Location,Price (₹)
Coffee powder,Monsoon,Chennai,487.66
Sugar syrup,Summer,Mumbai,47.61
Ice cubes,Winter,Kolkata,8.29
Lemon juice,Monsoon,Ahmedabad,28.31
"Flavoring syrups (rose, khus, etc.)",Summer,Mumbai,191.33
Milk powder,Summer,Pune,431.84
"Dry fruits (cashew, almond, raisins)",Summer,Bangalore,486.38
"Essence (vanilla, rose, etc.)",Winter,Bangalore,412.13
Corn starch,Winter,Mumbai,77.94
Condensed milk,Summer,Jaipur,106.81
Salt,Winter,Hyderabad,10.81
Sugar,Summer,Mumbai,32.51
Rice,Summer,Mumbai,60.15
Wheat flour (Atta),Summer,Kolkata,41.73
Maida (Refined flour),Monsoon,Jaipur,31.73
Gram flour (Besan),Summer,Chennai,90.02
Corn flour,Winter,Kolkata,45.54
Potato,Monsoon,Chennai,25.72
Onion,Summer,Lucknow,48.79
Tomato,Monsoon,Ahmedabad,67.38
Cabbage,Summer,Kolkata,28.89
Capsicum,Winter,Ahmedabad,50.46
Carrot,Monsoon,Kolkata,31.69
Green chili,Winter,Bangalore,50.66
Coriander leaves,Monsoon,Delhi,14.07
Garlic,Winter,Lucknow,78.57
Ginger,Summer,Lucknow,75.32
Lemon,Summer,Pune,55.91
Milk,Summer,Delhi,54.25
Paneer,Summer,Ahmedabad,277.22
Butter,Summer,Pune,595.91
Ghee,Summer,Bangalore,585.33
Cheese,Winter,Hyderabad,514.08
Curd / Yogurt,Summer,Chennai,54.77
Eggs,Monsoon,Kolkata,81.68
Chicken,Winter,Ahmedabad,200.6
Refined oil,Summer,Bangalore,124.79
Mustard oil,Winter,Bangalore,152.93
Vanaspati / Dalda,Winter,Lucknow,103.23
Coconut oil,Summer,Jaipur,230.22
Turmeric powder,Monsoon,Chennai,145.0
Red chili powder,Monsoon,Delhi,195.06
Cumin seeds,Summer,Bangalore,248.95
Coriander powder,Winter,Delhi,134.49
Garam masala,Monsoon,Bangalore,201.42
Black salt,Monsoon,Mumbai,85.82
Chaat masala,Winter,Kolkata,137.49
Pepper powder,Winter,Bangalore,403.69
Mustard seeds,Winter,Pune,118.28
Bread,Monsoon,Hyderabad,37.04
Pav / Buns,Summer,Mumbai,27.45
Burger buns,Summer,Chennai,37.3
Noodles,Summer,Ahmedabad,42.82
Idli / Dosa batter,Monsoon,Delhi,58.95
Tomato ketchup,Winter,Mumbai,110.0
Green chutney,Winter,Kolkata,70.66
Tamarind chutney,Summer,Bangalore,78.95
Schezwan sauce,Monsoon,Hyderabad,105.55
Mayonnaise,Summer,Kolkata,88.21
Vinegar,Winter,Ahmedabad,54.26
Soya sauce,Summer,Jaipur,74.93
Tea leaves,Summer,Mumbai,274.1
Coffee powder,Summer,Pune,352.53
Sugar syrup,Winter,Lucknow,46.21
Ice cubes,Monsoon,Kolkata,5.69
Lemon juice,Monsoon,Pune,28.19
"Flavoring syrups (rose, khus, etc.)",Monsoon,Mumbai,153.84
Milk powder,Monsoon,Bangalore,411.13
"Dry fruits (cashew, almond, raisins)",Summer,Mumbai,674.38
"Essence (vanilla, rose, etc.)",Summer,Kolkata,347.96
Corn starch,Summer,Delhi,81.74
Condensed milk,Monsoon,Hyderabad,97.42
Salt,Monsoon,Ahmedabad,13.78
Sugar,Summer,Delhi,38.63
Rice,Summer,Ahmedabad,70.75
Wheat flour (Atta),Summer,Bangalore,43.02
Maida (Refined flour),Summer,Delhi,32.59
Gram flour (Besan),Summer,Pune,93.67
Corn flour,Monsoon,Delhi,39.51
Potato,Summer,Kolkata,26.2
Onion,Summer,Bangalore,64.14
Tomato,Monsoon,Lucknow,26.62
Cabbage,Monsoon,Pune,26.78
Capsicum,Summer,Mumbai,65.21
Carrot,Monsoon,Kolkata,50.88
Green chili,Monsoon,Delhi,52.72
Coriander leaves,Winter,Kolkata,15.7
Garlic,Winter,Mumbai,95.83
Ginger,Winter,Mumbai,84.01
Lemon,Monsoon,Bangalore,75.02
Milk,Winter,Hyderabad,52.54
Paneer,Monsoon,Kolkata,266.67
Butter,Winter,Delhi,465.55
Ghee,Monsoon,Chennai,677.52
Cheese,Winter,Kolkata,313.45
Curd / Yogurt,Summer,Chennai,44.81
Eggs,Monsoon,Delhi,85.72
Chicken,Monsoon,Bangalore,266.47
Refined oil,Monsoon,Mumbai,153.31
Mustard oil,Summer,Lucknow,179.75
Vanaspati / Dalda,Monsoon,Bangalore,103.73
Coconut oil,Winter,Hyderabad,184.3
Turmeric powder,Monsoon,Delhi,175.09
Red chili powder,Monsoon,Bangalore,185.3
Cumin seeds,Summer,Hyderabad,230.77
Coriander powder,Summer,Bangalore,101.76
Garam masala,Summer,Kolkata,282.05
Black salt,Summer,Jaipur,77.78
Chaat masala,Monsoon,Jaipur,162.4
Pepper powder,Monsoon,Chennai,343.8
Mustard seeds,Summer,Delhi,96.28
Bread,Winter,Ahmedabad,39.0
Pav / Buns,Monsoon,Hyderabad,41.2
Burger buns,Winter,Mumbai,46.7
Noodles,Summer,Bangalore,42.96
Idli / Dosa batter,Summer,Bangalore,59.25
Tomato ketchup,Monsoon,Pune,91.22
Green chutney,Monsoon,Bangalore,93.99
Tamarind chutney,Summer,Pune,86.38
Schezwan sauce,Summer,Delhi,100.16
Mayonnaise,Monsoon,Mumbai,110.68
Vinegar,Winter,Hyderabad,59.21
Soya sauce,Monsoon,Ahmedabad,42.54
Tea leaves,Monsoon,Lucknow,255.39
Coffee powder,Monsoon,Jaipur,468.55
Sugar syrup,Winter,Lucknow,39.6
Ice cubes,Winter,Jaipur,6.86
Lemon juice,Monsoon,Bangalore,22.53
"Flavoring syrups (rose, khus, etc.)",Winter,Lucknow,118.41
Milk powder,Summer,Lucknow,288.38
"Dry fruits (cashew, almond, raisins)",Monsoon,Delhi,555.32
"Essence (vanilla, rose, etc.)",Monsoon,Chennai,262.79
Corn starch,Winter,Bangalore,82.76
Condensed milk,Monsoon,Kolkata,118.9
Salt,Summer,Hyderabad,15.2
Sugar,Monsoon,Delhi,39.93
Rice,Winter,Mumbai,50.1
Wheat flour (Atta),Winter,Delhi,38.47
Maida (Refined flour),Monsoon,Hyderabad,37.7
Gram flour (Besan),Monsoon,Chennai,104.34
Corn flour,Monsoon,Pune,54.45
Potato,Summer,Mumbai,23.38
Onion,Summer,Chennai,38.3
Tomato,Winter,Bangalore,75.93
Cabbage,Summer,Pune,27.84
Capsicum,Winter,Delhi,43.21
Carrot,Summer,Jaipur,43.35
Green chili,Winter,Jaipur,80.19
Coriander leaves,Summer,Pune,14.99
Garlic,Winter,Jaipur,108.91
Ginger,Winter,Ahmedabad,67.95
Lemon,Summer,Lucknow,73.27
Milk,Winter,Chennai,52.33
Paneer,Winter,Chennai,272.42
Butter,Winter,Mumbai,515.36
Ghee,Summer,Mumbai,716.59
Cheese,Winter,Hyderabad,500.22
Curd / Yogurt,Winter,Hyderabad,62.18
Eggs,Winter,Kolkata,89.28
Chicken,Winter,Pune,242.02
Refined oil,Summer,Delhi,129.17
Mustard oil,Winter,Kolkata,140.86
Vanaspati / Dalda,Monsoon,Jaipur,144.38
Coconut oil,Summer,Hyderabad,224.15
Turmeric powder,Monsoon,Delhi,107.41
Red chili powder,Monsoon,Pune,202.55
Cumin seeds,Winter,Jaipur,202.96
Coriander powder,Winter,Pune,171.75
Garam masala,Summer,Jaipur,223.58
Black salt,Monsoon,Bangalore,85.91
Chaat masala,Summer,Lucknow,128.36
Pepper powder,Winter,Kolkata,425.19
Mustard seeds,Summer,Pune,78.71
Bread,Monsoon,Kolkata,34.81
Pav / Buns,Summer,Pune,27.18
Burger buns,Summer,Bangalore,43.03
Noodles,Winter,Chennai,42.15
Idli / Dosa batter,Winter,Delhi,70.23
Tomato ketchup,Winter,Hyderabad,111.84
Green chutney,Monsoon,Mumbai,84.57
Tamarind chutney,Monsoon,Pune,90.24
Schezwan sauce,Winter,Delhi,79.16
Mayonnaise,Summer,Jaipur,101.8
Vinegar,Summer,Mumbai,44.75
Soya sauce,Summer,Hyderabad,67.83
Tea leaves,Summer,Chennai,259.89
Coffee powder,Summer,Jaipur,479.6
Sugar syrup,Monsoon,Kolkata,48.34
Ice cubes,Winter,Delhi,7.71
Lemon juice,Winter,Chennai,22.72
"Flavoring syrups (rose, khus, etc.)",Monsoon,Hyderabad,173.44
Milk powder,Winter,Kolkata,413.17
"Dry fruits (cashew, almond, raisins)",Summer,Jaipur,781.59
"Essence (vanilla, rose, etc.)",Monsoon,Hyderabad,284.85
Corn starch,Monsoon,Chennai,90.05
Condensed milk,Monsoon,Chennai,103.18
Salt,Summer,Ahmedabad,9.11
Sugar,Summer,Pune,36.1
Rice,Winter,Hyderabad,62.6
Wheat flour (Atta),Monsoon,Pune,48.29
Maida (Refined flour),Winter,Kolkata,34.26
Gram flour (Besan),Summer,Mumbai,101.58
Corn flour,Summer,Delhi,54.6
Potato,Summer,Chennai,25.68
Onion,Monsoon,Pune,56.57
Tomato,Winter,Delhi,79.15
Cabbage,Winter,Lucknow,29.98
Capsicum,Monsoon,Pune,30.82
Carrot,Monsoon,Bangalore,37.85
Green chili,Monsoon,Jaipur,60.7
Coriander leaves,Summer,Hyderabad,19.32
Garlic,Monsoon,Delhi,72.22
Ginger,Monsoon,Lucknow,49.52
Lemon,Monsoon,Bangalore,42.64
Milk,Winter,Lucknow,58.32
Paneer,Monsoon,Delhi,254.88
Butter,Summer,Bangalore,460.29
Ghee,Summer,Pune,532.3
Cheese,Winter,Ahmedabad,425.01
Curd / Yogurt,Monsoon,Ahmedabad,61.42
Eggs,Monsoon,Delhi,97.02
Chicken,Monsoon,Delhi,229.84
Refined oil,Summer,Lucknow,129.46
Mustard oil,Winter,Pune,146.67
Vanaspati / Dalda,Monsoon,Kolkata,124.63
Coconut oil,Winter,Mumbai,199.49
Turmeric powder,Winter,Jaipur,142.78
Red chili powder,Summer,Hyderabad,180.91
Cumin seeds,Winter,Bangalore,273.42
Coriander powder,Summer,Pune,126.71
Garam masala,Monsoon,Ahmedabad,228.8
Black salt,Winter,Kolkata,84.61
Chaat masala,Summer,Hyderabad,131.08
Pepper powder,Summer,Bangalore,354.32
Mustard seeds,Winter,Hyderabad,94.81
Bread,Summer,Jaipur,40.75
Pav / Buns,Monsoon,Hyderabad,23.07
Burger buns,Monsoon,Ahmedabad,43.28
Noodles,Summer,Pune,37.15
Idli / Dosa batter,Winter,Jaipur,76.65
Tomato ketchup,Monsoon,Chennai,77.68
Green chutney,Monsoon,Pune,63.85
Tamarind chutney,Winter,Hyderabad,73.16
Schezwan sauce,Monsoon,Kolkata,81.3
Mayonnaise,Winter,Mumbai,112.17
Vinegar,Winter,Bangalore,41.13
Soya sauce,Summer,Chennai,38.39
Tea leaves,Winter,Pune,268.14
Coffee powder,Summer,Kolkata,487.67
Sugar syrup,Monsoon,Lucknow,54.75
Ice cubes,Monsoon,Pune,7.75
Lemon juice,Summer,Kolkata,33.6
"Flavoring syrups (rose, khus, etc.)",Monsoon,Lucknow,184.89
Milk powder,Summer,Delhi,275.55
"Dry fruits (cashew, almond, raisins)",Summer,Lucknow,576.41
"Essence (vanilla, rose, etc.)",Winter,Jaipur,274.34
Corn starch,Summer,Bangalore,94.18
Condensed milk,Winter,Bangalore,80.43
Salt,Summer,Chennai,13.36
Sugar,Summer,Jaipur,38.0
Rice,Winter,Lucknow,52.69
Wheat flour (Atta),Monsoon,Pune,31.75
Maida (Refined flour),Monsoon,Delhi,38.73
Gram flour (Besan),Summer,Pune,90.13
Corn flour,Monsoon,Mumbai,40.32
Potato,Monsoon,Chennai,31.17
Onion,Monsoon,Chennai,37.85
Tomato,Winter,Mumbai,42.25
Cabbage,Summer,Ahmedabad,18.65
Capsicum,Winter,Pune,48.22
Carrot,Winter,Jaipur,37.5
Green chili,Monsoon,Chennai,86.13
Coriander leaves,Monsoon,Delhi,9.83
Garlic,Monsoon,Mumbai,116.88
Ginger,Monsoon,Jaipur,109.5
Lemon,Monsoon,Pune,58.61
Milk,Summer,Bangalore,65.8
Paneer,Summer,Hyderabad,235.77
Butter,Summer,Bangalore,601.31
Ghee,Monsoon,Jaipur,624.88
Cheese,Monsoon,Lucknow,316.93
Curd / Yogurt,Winter,Ahmedabad,46.44
Eggs,Winter,Ahmedabad,96.07
Chicken,Summer,Pune,223.94
Refined oil,Winter,Hyderabad,154.18
Mustard oil,Winter,Ahmedabad,127.22
Vanaspati / Dalda,Winter,Mumbai,131.26
Coconut oil,Summer,Lucknow,262.55
Turmeric powder,Winter,Jaipur,130.55
Red chili powder,Summer,Ahmedabad,142.56
Cumin seeds,Summer,Lucknow,189.46
Coriander powder,Summer,Ahmedabad,135.84
Garam masala,Monsoon,Bangalore,251.23
Black salt,Monsoon,Kolkata,95.92
Chaat masala,Monsoon,Kolkata,157.95
Pepper powder,Winter,Jaipur,460.2
Mustard seeds,Summer,Lucknow,125.31
Bread,Monsoon,Mumbai,49.2
Pav / Buns,Monsoon,Jaipur,19.95
Burger buns,Winter,Bangalore,48.18
Noodles,Summer,Hyderabad,46.69
Idli / Dosa batter,Monsoon,Ahmedabad,59.44
Tomato ketchup,Summer,Mumbai,95.08
Green chutney,Monsoon,Mumbai,100.78
Tamarind chutney,Winter,Delhi,82.11
Schezwan sauce,Winter,Bangalore,89.75
Mayonnaise,Monsoon,Hyderabad,116.39
Vinegar,Winter,Bangalore,45.69
Soya sauce,Monsoon,Jaipur,57.84
Tea leaves,Winter,Kolkata,294.05
Coffee powder,Summer,Ahmedabad,464.57
Sugar syrup,Summer,Jaipur,31.0
Ice cubes,Monsoon,Bangalore,7.11
Lemon juice,Winter,Lucknow,37.68
"Flavoring syrups (rose, khus, etc.)",Winter,Lucknow,189.84
Milk powder,Monsoon,Kolkata,454.75
"Dry fruits (cashew, almond, raisins)",Monsoon,Kolkata,474.37
"Essence (vanilla, rose, etc.)",Winter,Lucknow,389.76
Corn starch,Summer,Kolkata,72.5
Condensed milk,Winter,Chennai,97.64
Salt,Winter,Mumbai,12.39
Sugar,Winter,Pune,43.85
Rice,Winter,Kolkata,48.14
Wheat flour (Atta),Monsoon,Chennai,46.1
Maida (Refined flour),Monsoon,Delhi,39.68
Gram flour (Besan),Monsoon,Bangalore,78.6
Corn flour,Monsoon,Mumbai,45.58
Potato,Winter,Mumbai,27.03
Onion,Winter,Lucknow,70.06
Tomato,Winter,Lucknow,48.09
Cabbage,Winter,Ahmedabad,17.07
Capsicum,Summer,Kolkata,31.58
Carrot,Winter,Hyderabad,41.81
Green chili,Monsoon,Pune,49.34
Coriander leaves,Winter,Delhi,18.6
Garlic,Winter,Kolkata,74.25
Ginger,Monsoon,Kolkata,83.32
Lemon,Winter,Lucknow,58.16
Milk,Monsoon,Jaipur,68.42
Paneer,Winter,Mumbai,329.33
Butter,Winter,Delhi,500.87
Ghee,Winter,Kolkata,584.94
Cheese,Summer,Ahmedabad,357.33
Curd / Yogurt,Summer,Hyderabad,45.67
Eggs,Monsoon,Ahmedabad,79.1
Chicken,Winter,Delhi,272.59
Refined oil,Monsoon,Ahmedabad,139.59
Mustard oil,Winter,Lucknow,170.57
Vanaspati / Dalda,Winter,Pune,126.17
Coconut oil,Monsoon,Kolkata,220.39
Turmeric powder,Summer,Kolkata,159.08
Red chili powder,Winter,Ahmedabad,198.15
Cumin seeds,Summer,Lucknow,204.92
Coriander powder,Monsoon,Lucknow,107.71
Garam masala,Monsoon,Lucknow,253.92
Black salt,Summer,Bangalore,76.21
Chaat masala,Summer,Jaipur,159.28
Pepper powder,Monsoon,Chennai,472.15
Mustard seeds,Summer,Bangalore,129.91
Bread,Monsoon,Hyderabad,39.85
Pav / Buns,Monsoon,Chennai,26.39
Burger buns,Monsoon,Chennai,45.33
Noodles,Summer,Delhi,45.84
Idli / Dosa batter,Monsoon,Mumbai,87.56
Tomato ketchup,Monsoon,Kolkata,91.76
Green chutney,Winter,Ahmedabad,94.9
Tamarind chutney,Monsoon,Delhi,82.06
Schezwan sauce,Winter,Ahmedabad,105.96
Mayonnaise,Summer,Lucknow,100.76
Vinegar,Monsoon,Bangalore,35.7
Soya sauce,Monsoon,Hyderabad,50.23
Tea leaves,Monsoon,Mumbai,206.81
Coffee powder,Winter,Pune,301.01
Sugar syrup,Summer,Hyderabad,41.96
Ice cubes,Summer,Mumbai,7.16
Lemon juice,Winter,Jaipur,33.16
"Flavoring syrups (rose, khus, etc.)",Summer,Lucknow,175.4
Milk powder,Monsoon,Bangalore,359.43
"Dry fruits (cashew, almond, raisins)",Summer,Delhi,798.72
"Essence (vanilla, rose, etc.)",Winter,Hyderabad,337.42
Corn starch,Summer,Delhi,93.41
Condensed milk,Winter,Pune,117.67
Salt,Winter,Delhi,16.37
Sugar,Monsoon,Delhi,37.38
Rice,Monsoon,Pune,47.21
Wheat flour (Atta),Winter,Jaipur,39.39
Maida (Refined flour),Winter,Ahmedabad,36.25
Gram flour (Besan),Winter,Delhi,69.59
Corn flour,Winter,Mumbai,44.04
Potato,Summer,Bangalore,29.82
Onion,Summer,Chennai,56.5
Tomato,Summer,Mumbai,25.08
Cabbage,Summer,Pune,31.95
Capsicum,Summer,Hyderabad,30.1
Carrot,Summer,Delhi,48.68
Green chili,Summer,Mumbai,73.43
Coriander leaves,Summer,Lucknow,14.22
Garlic,Monsoon,Lucknow,83.64
Ginger,Monsoon,Delhi,79.57
Lemon,Winter,Kolkata,29.56
Milk,Winter,Delhi,73.0
Paneer,Winter,Mumbai,194.05
Butter,Winter,Lucknow,516.0
Ghee,Monsoon,Bangalore,531.77
Cheese,Winter,Mumbai,523.7
Curd / Yogurt,Winter,Mumbai,56.55
Eggs,Monsoon,Jaipur,70.01
Chicken,Monsoon,Jaipur,185.19
Refined oil,Winter,Bangalore,114.18
Mustard oil,Monsoon,Pune,131.67
Vanaspati / Dalda,Summer,Chennai,125.12
Coconut oil,Monsoon,Hyderabad,202.09
Turmeric powder,Summer,Delhi,167.93
Red chili powder,Winter,Jaipur,162.16
Cumin seeds,Winter,Jaipur,229.42
Coriander powder,Summer,Mumbai,159.47
Garam masala,Monsoon,Mumbai,222.68
Black salt,Summer,Ahmedabad,69.9
Chaat masala,Summer,Delhi,121.11
Pepper powder,Winter,Pune,276.83
Mustard seeds,Summer,Hyderabad,124.79
Bread,Monsoon,Chennai,37.84
Pav / Buns,Monsoon,Kolkata,20.53
Burger buns,Winter,Lucknow,24.23
Noodles,Monsoon,Chennai,28.97
Idli / Dosa batter,Summer,Lucknow,53.09
Tomato ketchup,Winter,Kolkata,95.66
Green chutney,Monsoon,Chennai,80.99
Tamarind chutney,Monsoon,Lucknow,89.51
Schezwan sauce,Summer,Lucknow,119.46
Mayonnaise,Monsoon,Delhi,115.4
Vinegar,Winter,Lucknow,34.79
Soya sauce,Summer,Pune,74.67
Tea leaves,Summer,Jaipur,218.57
Coffee powder,Monsoon,Delhi,299.7
Sugar syrup,Monsoon,Bangalore,55.92
Ice cubes,Summer,Bangalore,7.51
Lemon juice,Winter,Kolkata,31.41
"Flavoring syrups (rose, khus, etc.)",Winter,Chennai,148.8
Milk powder,Monsoon,Delhi,565.65
"Dry fruits (cashew, almond, raisins)",Monsoon,Kolkata,474.55
"Essence (vanilla, rose, etc.)",Winter,Hyderabad,334.81
Corn starch,Monsoon,Ahmedabad,67.56
Condensed milk,Winter,Pune,98.6
Salt,Monsoon,Kolkata,13.21
Sugar,Monsoon,Bangalore,34.46
Rice,Winter,Bangalore,50.1
Wheat flour (Atta),Winter,Delhi,46.12
Maida (Refined flour),Summer,Mumbai,35.39
Gram flour (Besan),Winter,Kolkata,85.36
Corn flour,Summer,Hyderabad,59.15
Potato,Summer,Jaipur,33.47
Onion,Winter,Hyderabad,28.49
Tomato,Monsoon,Mumbai,80.75
Cabbage,Summer,Hyderabad,19.16
Capsicum,Monsoon,Bangalore,59.02
Carrot,Summer,Hyderabad,45.64
Green chili,Monsoon,Delhi,71.28
Coriander leaves,Monsoon,Jaipur,10.56
Garlic,Monsoon,Ahmedabad,77.22
Ginger,Monsoon,Kolkata,54.67
Lemon,Monsoon,Delhi,54.58
Milk,Monsoon,Bangalore,60.79
Paneer,Winter,Kolkata,194.66
Butter,Winter,Lucknow,506.69
Ghee,Summer,Lucknow,608.88
Cheese,Summer,Lucknow,379.42
Curd / Yogurt,Summer,Bangalore,53.19
Eggs,Winter,Chennai,72.45
Chicken,Winter,Delhi,301.63
Refined oil,Winter,Bangalore,133.86
Mustard oil,Winter,Pune,177.6
Vanaspati / Dalda,Summer,Ahmedabad,122.54
Coconut oil,Monsoon,Chennai,218.2
Turmeric powder,Winter,Ahmedabad,165.15
Red chili powder,Summer,Mumbai,168.76
Cumin seeds,Monsoon,Chennai,226.15
Coriander powder,Monsoon,Lucknow,152.26
Garam masala,Monsoon,Lucknow,195.7
Black salt,Summer,Mumbai,69.14
Chaat masala,Summer,Mumbai,101.47
Pepper powder,Monsoon,Pune,427.96
Mustard seeds,Monsoon,Bangalore,98.19
Bread,Winter,Chennai,41.99
Pav / Buns,Summer,Pune,20.25
Burger buns,Monsoon,Kolkata,33.17
Noodles,Summer,Jaipur,25.97
Idli / Dosa batter,Winter,Pune,71.83
Tomato ketchup,Winter,Chennai,106.74
Green chutney,Summer,Ahmedabad,92.91
Tamarind chutney,Summer,Pune,78.7
Schezwan sauce,Summer,Chennai,77.34
Mayonnaise,Winter,Hyderabad,118.77
Vinegar,Summer,Hyderabad,43.41
Soya sauce,Winter,Kolkata,63.06
Tea leaves,Summer,Hyderabad,337.54
Coffee powder,Summer,Mumbai,311.68
Sugar syrup,Monsoon,Lucknow,32.61
Ice cubes,Summer,Lucknow,9.14
Lemon juice,Monsoon,Jaipur,32.21
"Flavoring syrups (rose, khus, etc.)",Winter,Ahmedabad,193.33
Milk powder,Summer,Lucknow,450.48
"Dry fruits (cashew, almond, raisins)",Monsoon,Bangalore,524.25
"Essence (vanilla, rose, etc.)",Monsoon,Hyderabad,328.9
Corn starch,Summer,Mumbai,88.85
Condensed milk,Monsoon,Pune,111.99
Salt,Winter,Kolkata,11.42
Sugar,Winter,Bangalore,45.69
Rice,Winter,Delhi,46.5
Wheat flour (Atta),Monsoon,Kolkata,35.73
Maida (Refined flour),Monsoon,Lucknow,37.37
Gram flour (Besan),Monsoon,Jaipur,83.81
Corn flour,Winter,Bangalore,57.91
Potato,Monsoon,Kolkata,27.85
Onion,Monsoon,Hyderabad,79.14
Tomato,Monsoon,Ahmedabad,70.83
Cabbage,Summer,Lucknow,17.76
Capsicum,Monsoon,Lucknow,58.28
Carrot,Monsoon,Jaipur,51.6
Green chili,Monsoon,Mumbai,60.44
Coriander leaves,Monsoon,Hyderabad,11.05
Garlic,Summer,Kolkata,93.92
Ginger,Summer,Lucknow,63.61
Lemon,Monsoon,Jaipur,37.83
Milk,Summer,Jaipur,47.54
Paneer,Summer,Kolkata,219.91
Butter,Monsoon,Mumbai,467.79
Ghee,Winter,Chennai,500.99
Cheese,Summer,Bangalore,432.82
Curd / Yogurt,Winter,Mumbai,62.41
Eggs,Summer,Pune,93.31
Chicken,Summer,Bangalore,209.5
Refined oil,Winter,Delhi,137.3
Mustard oil,Summer,Hyderabad,141.49
Vanaspati / Dalda,Monsoon,Hyderabad,128.41
Coconut oil,Winter,Lucknow,277.48
Turmeric powder,Monsoon,Bangalore,159.04
Red chili powder,Summer,Mumbai,139.24
Cumin seeds,Summer,Pune,187.62
Coriander powder,Summer,Pune,94.51
Garam masala,Summer,Hyderabad,235.56
Black salt,Summer,Hyderabad,81.81
Chaat masala,Summer,Mumbai,131.59
Pepper powder,Summer,Bangalore,399.48
Mustard seeds,Summer,Ahmedabad,121.58
Bread,Summer,Pune,45.74
Pav / Buns,Summer,Ahmedabad,38.21
Burger buns,Winter,Delhi,46.17
Noodles,Winter,Ahmedabad,23.57
Idli / Dosa batter,Winter,Ahmedabad,78.81
Tomato ketchup,Winter,Mumbai,110.49
Green chutney,Summer,Mumbai,91.0
Tamarind chutney,Summer,Kolkata,71.31
Schezwan sauce,Winter,Jaipur,110.62
Mayonnaise,Summer,Pune,97.13
Vinegar,Winter,Chennai,44.93
Soya sauce,Monsoon,Kolkata,71.95
Tea leaves,Monsoon,Mumbai,391.09
Coffee powder,Summer,Mumbai,416.07
Sugar syrup,Summer,Chennai,31.86
Ice cubes,Monsoon,Delhi,8.64
Lemon juice,Summer,Hyderabad,33.59
"Flavoring syrups (rose, khus, etc.)",Monsoon,Delhi,205.99
Milk powder,Monsoon,Chennai,432.86
"Dry fruits (cashew, almond, raisins)",Monsoon,Hyderabad,478.76
"Essence (vanilla, rose, etc.)",Winter,Jaipur,229.39
Corn starch,Summer,Hyderabad,74.33
Condensed milk,Monsoon,Mumbai,107.42
Salt,Summer,Delhi,11.56
Sugar,Monsoon,Hyderabad,44.77
Rice,Winter,Chennai,76.62
Wheat flour (Atta),Summer,Ahmedabad,46.04
Maida (Refined flour),Summer,Ahmedabad,34.25
Gram flour (Besan),Summer,Delhi,101.18
Corn flour,Winter,Mumbai,45.67
Potato,Winter,Chennai,28.25
Onion,Summer,Jaipur,49.17
Tomato,Winter,Bangalore,28.26
Cabbage,Summer,Mumbai,17.24
Capsicum,Monsoon,Pune,44.16
Carrot,Winter,Ahmedabad,47.83
Green chili,Monsoon,Lucknow,70.08
Coriander leaves,Monsoon,Chennai,13.06
Garlic,Monsoon,Lucknow,83.59
Ginger,Summer,Jaipur,55.99
Lemon,Winter,Jaipur,55.87
Milk,Monsoon,Hyderabad,64.4
Paneer,Winter,Ahmedabad,250.78
Butter,Monsoon,Pune,585.48
Ghee,Summer,Bangalore,735.64
Cheese,Monsoon,Mumbai,377.39
Curd / Yogurt,Winter,Mumbai,41.54
Eggs,Monsoon,Chennai,94.54
Chicken,Monsoon,Lucknow,232.74
Refined oil,Winter,Chennai,136.6
Mustard oil,Winter,Pune,155.18
Vanaspati / Dalda,Monsoon,Delhi,104.04
Coconut oil,Monsoon,Kolkata,245.08
Turmeric powder,Summer,Lucknow,139.34
Red chili powder,Monsoon,Hyderabad,133.77
Cumin seeds,Summer,Chennai,217.89
Coriander powder,Summer,Jaipur,166.74
Garam masala,Winter,Pune,302.9
Black salt,Summer,Jaipur,96.87
Chaat masala,Summer,Jaipur,145.49
Pepper powder,Summer,Lucknow,404.82
Mustard seeds,Summer,Lucknow,82.42
Bread,Winter,Ahmedabad,35.78
Pav / Buns,Monsoon,Chennai,20.65
Burger buns,Monsoon,Hyderabad,26.98
Noodles,Monsoon,Chennai,30.04
Idli / Dosa batter,Monsoon,Jaipur,62.92
Tomato ketchup,Summer,Mumbai,101.65
Green chutney,Winter,Bangalore,80.14
Tamarind chutney,Monsoon,Lucknow,77.94
Schezwan sauce,Summer,Jaipur,86.92
Mayonnaise,Monsoon,Lucknow,92.36
Vinegar,Winter,Hyderabad,32.75
Soya sauce,Monsoon,Ahmedabad,46.12
Tea leaves,Winter,Bangalore,261.95
Coffee powder,Winter,Hyderabad,512.31
Sugar syrup,Winter,Lucknow,66.61
Ice cubes,Monsoon,Chennai,9.11
Lemon juice,Monsoon,Jaipur,24.8
"Flavoring syrups (rose, khus, etc.)",Monsoon,Chennai,202.41
Milk powder,Winter,Kolkata,398.81
"Dry fruits (cashew, almond, raisins)",Winter,Mumbai,644.84
"Essence (vanilla, rose, etc.)",Monsoon,Lucknow,215.84
Corn starch,Summer,Bangalore,78.29
Condensed milk,Monsoon,Jaipur,100.3
Salt,Summer,Hyderabad,12.13
Sugar,Monsoon,Mumbai,35.96
Rice,Summer,Pune,55.05
Wheat flour (Atta),Monsoon,Lucknow,30.23
Maida (Refined flour),Summer,Hyderabad,34.56
Gram flour (Besan),Summer,Mumbai,92.1
Corn flour,Summer,Lucknow,48.33
Potato,Monsoon,Delhi,24.14
Onion,Summer,Kolkata,48.28
Tomato,Monsoon,Jaipur,56.33
